Date,Close/Last,Open,High,Low,Change ,Percentage
12/15/2020,3694.62,3666.41,3695.29,3659.62,28.21,0.769
12/14/2020,3647.49,3675.27,3697.61,3645.84,-27.78,-0.756
12/11/2020,3663.46,3656.08,3665.91,3633.4,7.38,0.202
12/10/2020,3668.1,3659.13,3678.49,3645.18,8.97,0.245
12/9/2020,3672.82,3705.98,3712.39,3660.54,-33.16,-0.895
12/8/2020,3702.25,3683.05,3708.45,3678.83,19.2,0.521
12/7/2020,3691.96,3694.73,3697.41,3678.88,-2.77,-0.075
12/4/2020,3699.12,3670.94,3699.2,3670.94,28.18,0.768
12/3/2020,3666.72,3668.28,3682.73,3657.17,-1.56,-0.043
12/2/2020,3669.01,3653.78,3670.96,3644.84,15.23,0.417
12/1/2020,3662.45,3645.87,3678.45,3645.87,16.58,0.455
11/30/2020,3621.63,3634.18,3634.18,3594.39,-12.55,-0.345
11/27/2020,3638.35,3638.55,3644.31,3629.33,-0.2,-0.005
11/25/2020,3629.65,3635.5,3635.5,3617.76,-5.85,-0.161
11/24/2020,3635.41,3594.52,3642.31,3594.52,40.89,1.138
11/23/2020,3577.59,3566.82,3589.81,3552.77,10.77,0.302
11/20/2020,3557.54,3579.31,3581.23,3556.85,-21.77,-0.608
11/19/2020,3581.87,3559.41,3585.22,3543.84,22.46,0.631
11/18/2020,3567.79,3612.09,3619.09,3567.33,-44.3,-1.226
11/17/2020,3609.53,3610.31,3623.11,3588.68,-0.78,-0.022
11/16/2020,3626.91,3600.16,3628.51,3600.16,26.75,0.743
11/13/2020,3585.15,3552.57,3593.66,3552.57,32.58,0.917
11/12/2020,3537.01,3562.67,3569.02,3518.58,-25.66,-0.72
11/11/2020,3572.66,3563.22,3581.16,3557,9.44,0.265
11/10/2020,3545.53,3543.26,3557.22,3511.91,2.27,0.064
11/9/2020,3550.5,3583.04,3645.99,3547.48,-32.54,-0.908
11/6/2020,3509.44,3508.34,3521.58,3484.34,1.1,0.031
11/5/2020,3510.45,3485.74,3529.05,3485.74,24.71,0.709
11/4/2020,3443.44,3406.46,3486.25,3405.17,36.98,1.086
11/3/2020,3369.02,3336.25,3389.49,3336.25,32.77,0.982
11/2/2020,3310.24,3296.2,3330.14,3279.74,14.04,0.426
10/30/2020,3269.96,3293.59,3304.93,3233.94,-23.63,-0.717
10/29/2020,3310.11,3277.17,3341.05,3259.82,32.94,1.005
10/28/2020,3271.03,3342.48,3342.48,3268.89,-71.45,-2.138
10/27/2020,3390.68,3403.15,3409.51,3388.71,-12.47,-0.366
10/26/2020,3400.97,3441.42,3441.42,3364.86,-40.45,-1.175
10/23/2020,3465.39,3464.9,3466.46,3440.45,0.49,0.014
10/22/2020,3453.49,3438.5,3460.53,3415.34,14.99,0.436
10/21/2020,3435.56,3439.91,3464.86,3433.06,-4.35,-0.126
10/20/2020,3443.12,3439.38,3476.93,3435.65,3.74,0.109
10/19/2020,3426.92,3493.66,3502.42,3419.93,-66.74,-1.91
10/16/2020,3483.81,3493.5,3515.76,3480.45,-9.69,-0.277
10/15/2020,3483.34,3453.72,3489.08,3440.89,29.62,0.858
10/14/2020,3488.67,3515.47,3527.94,3480.55,-26.8,-0.762
10/13/2020,3511.93,3534.01,3534.01,3500.86,-22.08,-0.625
10/12/2020,3534.22,3500.02,3549.85,3499.61,34.2,0.977
10/9/2020,3477.13,3459.67,3482.34,3458.07,17.46,0.505
10/8/2020,3446.83,3434.28,3447.28,3428.15,12.55,0.365
10/7/2020,3419.45,3384.56,3426.26,3384.56,34.89,1.031
10/6/2020,3360.95,3408.74,3431.56,3354.54,-47.79,-1.402
10/5/2020,3408.63,3367.27,3409.57,3367.27,41.36,1.228
10/2/2020,3348.44,3338.94,3369.1,3323.69,9.5,0.285
10/1/2020,3380.8,3385.87,3397.18,3361.39,-5.07,-0.15
09/30/2020,3363,3341.21,3393.56,3340.47,21.79,0.652
09/29/2020,3335.47,3350.92,3357.92,3327.54,-15.45,-0.461
09/28/2020,3351.6,3333.9,3360.74,3332.91,17.7,0.531
09/25/2020,3298.46,3236.66,3306.88,3228.44,61.8,1.909
09/24/2020,3246.59,3226.14,3278.7,3209.45,20.45,0.634
09/23/2020,3236.92,3320.11,3323.35,3232.57,-83.19,-2.506
09/22/2020,3315.57,3295.75,3320.31,3270.95,19.82,0.601
09/21/2020,3281.06,3285.57,3285.57,3229.1,-4.51,-0.137
09/18/2020,3319.47,3357.38,3362.27,3292.4,-37.91,-1.129
09/17/2020,3357.01,3346.86,3375.17,3328.82,10.15,0.303
09/16/2020,3385.49,3411.23,3428.92,3384.45,-25.74,-0.755
09/15/2020,3401.2,3407.73,3419.48,3389.25,-6.53,-0.192
09/14/2020,3383.54,3363.56,3402.93,3363.56,19.98,0.594
9/11/2020,3340.97,3352.7,3368.95,3310.47,-11.73,-0.35
9/10/2020,3339.19,3412.56,3425.55,3329.25,-73.37,-2.15
9/9/2020,3398.96,3369.82,3424.77,3366.84,29.14,0.865
9/8/2020,3331.84,3371.88,3379.97,3329.27,-40.04,-1.187
9/4/2020,3426.96,3453.6,3479.15,3349.63,-26.64,-0.771
9/3/2020,3455.06,3564.74,3564.85,3427.41,-109.68,-3.077
9/2/2020,3580.84,3543.76,3588.11,3535.23,37.08,1.046
9/1/2020,3526.65,3507.44,3528.03,3494.6,19.21,0.548
08/31/2020,3500.31,3509.73,3514.77,3493.25,-9.42,-0.268
08/28/2020,3508.01,3494.69,3509.23,3484.32,13.32,0.381
08/27/2020,3484.55,3485.14,3501.38,3468.35,-0.59,-0.017
08/26/2020,3478.73,3449.97,3481.07,3444.15,28.76,0.834
08/25/2020,3443.62,3435.95,3444.21,3425.84,7.67,0.223
08/24/2020,3431.28,3418.09,3432.09,3413.13,13.19,0.386
08/21/2020,3397.16,3386.01,3399.96,3379.31,11.15,0.329
08/20/2020,3385.51,3360.48,3390.8,3354.69,25.03,0.745
08/19/2020,3374.85,3392.51,3399.54,3369.66,-17.66,-0.521
08/18/2020,3389.78,3387.04,3395.06,3370.15,2.74,0.081
08/17/2020,3381.99,3380.86,3387.59,3379.22,1.13,0.033
08/14/2020,3372.85,3368.66,3378.51,3361.64,4.19,0.124
08/13/2020,3373.43,3372.95,3387.24,3363.35,0.48,0.014
8/12/2020,3380.35,3355.46,3387.89,3355.46,24.89,0.742
8/11/2020,3333.69,3370.34,3381.01,3326.44,-36.65,-1.087
8/10/2020,3360.47,3356.04,3363.29,3335.44,4.43,0.132
8/7/2020,3351.28,3340.05,3352.54,3328.72,11.23,0.336
8/6/2020,3349.16,3323.17,3351.03,3318.14,25.99,0.782
8/5/2020,3327.77,3317.37,3330.77,3317.37,10.4,0.314
8/4/2020,3306.51,3296.6,3306.84,3286.37,9.91,0.301
8/3/2020,3294.61,3288.26,3302.73,3284.53,6.35,0.193
07/31/2020,3271.12,3270.45,3272.17,3220.26,0.67,0.02
07/30/2020,3246.22,3231.76,3250.92,3204.13,14.46,0.447
07/29/2020,3258.44,3227.22,3264.74,3227.22,31.22,0.967
07/28/2020,3218.44,3234.27,3243.72,3216.17,-15.83,-0.489
07/27/2020,3239.41,3219.84,3241.43,3214.25,19.57,0.608
07/24/2020,3215.63,3218.58,3227.26,3200.05,-2.95,-0.092
07/23/2020,3235.66,3271.64,3279.99,3222.66,-35.98,-1.1
07/22/2020,3276.02,3254.86,3279.32,3253.1,21.16,0.65
07/21/2020,3257.3,3268.52,3277.29,3247.77,-11.22,-0.343
07/20/2020,3251.84,3224.29,3258.61,3215.16,27.55,0.854
07/17/2020,3224.73,3224.21,3233.52,3205.65,0.52,0.016
07/16/2020,3215.57,3208.36,3220.39,3198.59,7.21,0.225
07/15/2020,3226.56,3225.98,3238.28,3200.76,0.58,0.018
07/14/2020,3197.52,3141.11,3200.95,3127.66,56.41,1.796
07/13/2020,3155.22,3205.08,3235.32,3149.43,-49.86,-1.556
7/10/2020,3185.04,3152.47,3186.82,3136.22,32.57,1.033
7/9/2020,3152.05,3176.17,3179.78,3115.7,-24.12,-0.759
7/8/2020,3169.94,3153.07,3171.8,3136.53,16.87,0.535
7/7/2020,3145.32,3166.44,3184.15,3142.93,-21.12,-0.667
7/6/2020,3179.72,3155.29,3182.59,3155.29,24.43,0.774
7/2/2020,3130.01,3143.64,3165.81,3124.52,-13.63,-0.434
7/1/2020,3115.86,3105.92,3128.44,3101.17,9.94,0.32
06/30/2020,3100.29,3050.2,3111.51,3047.83,50.09,1.642
06/29/2020,3053.24,3018.59,3053.89,2999.74,34.65,1.148
06/26/2020,3009.05,3073.2,3073.73,3004.63,-64.15,-2.087
06/25/2020,3083.76,3046.6,3086.25,3024.01,37.16,1.22
06/24/2020,3050.33,3114.4,3115.01,3032.13,-64.07,-2.057
06/23/2020,3131.29,3138.7,3154.9,3127.12,-7.41,-0.236
06/22/2020,3117.86,3094.42,3120.92,3079.39,23.44,0.757
06/19/2020,3097.74,3140.29,3155.53,3083.11,-42.55,-1.355
06/18/2020,3115.34,3101.64,3120,3093.51,13.7,0.442
06/17/2020,3113.49,3136.13,3141.16,3108.03,-22.64,-0.722
06/16/2020,3124.74,3131,3153.45,3076.06,-6.26,-0.2
06/15/2020,3066.59,2993.76,3079.76,2965.66,72.83,2.433
6/12/2020,3041.31,3071.04,3088.42,2984.47,-29.73,-0.968
6/11/2020,3002.1,3123.53,3123.53,2999.49,-121.43,-3.888
6/10/2020,3190.14,3213.42,3223.27,3181.49,-23.28,-0.724
6/9/2020,3207.18,3213.32,3222.71,3193.11,-6.14,-0.191
6/8/2020,3232.39,3199.92,3233.13,3196,32.47,1.015
6/5/2020,3193.93,3163.84,3211.72,3163.84,30.09,0.951
6/4/2020,3112.35,3111.56,3128.91,3090.41,0.79,0.025
6/3/2020,3122.87,3098.9,3130.94,3098.9,23.97,0.774
6/2/2020,3080.82,3064.78,3081.07,3051.64,16.04,0.523
6/1/2020,3055.73,3038.78,3062.18,3031.54,16.95,0.558
05/29/2020,3044.31,3025.17,3049.17,2998.61,19.14,0.633
05/28/2020,3029.73,3046.61,3068.67,3023.4,-16.88,-0.554
05/27/2020,3036.13,3015.65,3036.25,2969.75,20.48,0.679
05/26/2020,2991.77,3004.08,3021.72,2988.17,-12.31,-0.41
05/22/2020,2955.45,2948.05,2956.76,2933.59,7.4,0.251
05/21/2020,2948.51,2969.95,2978.5,2938.57,-21.44,-0.722
05/20/2020,2971.61,2953.63,2980.29,2953.63,17.98,0.609
05/19/2020,2922.94,2948.59,2964.21,2922.35,-25.65,-0.87
05/18/2020,2953.91,2913.86,2968.09,2913.86,40.05,1.374
05/15/2020,2863.7,2829.95,2865.01,2816.78,33.75,1.193
05/14/2020,2852.5,2794.54,2852.8,2766.64,57.96,2.074
05/13/2020,2820,2865.86,2874.14,2793.15,-45.86,-1.6
5/12/2020,2870.12,2939.5,2945.82,2869.59,-69.38,-2.36
5/11/2020,2930.32,2915.46,2944.25,2903.44,14.86,0.51
5/8/2020,2929.8,2908.83,2932.16,2902.88,20.97,0.721
5/7/2020,2881.19,2878.26,2901.92,2876.48,2.93,0.102
5/6/2020,2848.42,2883.14,2891.11,2847.65,-34.72,-1.204
5/5/2020,2868.44,2868.88,2898.23,2863.55,-0.44,-0.015
5/4/2020,2842.74,2815.01,2844.24,2797.85,27.73,0.985
5/1/2020,2830.71,2869.09,2869.09,2821.61,-38.38,-1.338
04/30/2020,2912.43,2930.91,2930.91,2892.47,-18.48,-0.631
04/29/2020,2939.51,2918.46,2954.86,2912.16,21.05,0.721
04/28/2020,2863.39,2909.96,2921.15,2860.71,-46.57,-1.6
04/27/2020,2878.48,2854.65,2887.72,2852.89,23.83,0.835
04/24/2020,2836.74,2812.64,2842.71,2791.76,24.1,0.857
04/23/2020,2797.8,2810.42,2844.9,2794.26,-12.62,-0.449
04/22/2020,2799.31,2787.89,2815.1,2775.95,11.42,0.41
04/21/2020,2736.56,2784.81,2785.54,2727.1,-48.25,-1.733
04/20/2020,2823.16,2845.62,2868.98,2820.43,-22.46,-0.789
04/17/2020,2874.56,2842.43,2879.22,2830.88,32.13,1.13
04/16/2020,2799.55,2799.34,2806.51,2764.32,0.21,0.008
04/15/2020,2783.36,2795.64,2801.88,2761.54,-12.28,-0.439
04/14/2020,2846.06,2805.1,2851.85,2805.1,40.96,1.46
04/13/2020,2761.63,2782.46,2782.46,2721.17,-20.83,-0.749
4/9/2020,2789.82,2776.99,2818.57,2762.36,12.83,0.462
4/8/2020,2749.98,2685,2760.75,2663.3,64.98,2.42
4/7/2020,2659.41,2738.65,2756.89,2657.67,-79.24,-2.893
4/6/2020,2663.68,2578.28,2676.85,2574.57,85.4,3.312
4/3/2020,2488.65,2514.92,2538.18,2459.96,-26.27,-1.045
4/2/2020,2526.9,2458.54,2533.22,2455.79,68.36,2.781
4/1/2020,2470.5,2498.08,2522.75,2447.49,-27.58,-1.104
03/31/2020,2584.59,2614.69,2641.39,2571.15,-30.1,-1.151
03/30/2020,2626.65,2558.98,2631.8,2545.28,67.67,2.644
03/27/2020,2541.47,2555.87,2615.91,2520.02,-14.4,-0.563
03/26/2020,2630.07,2501.29,2637.01,2500.72,128.78,5.149
03/25/2020,2475.56,2457.77,2571.42,2407.53,17.79,0.724
03/24/2020,2447.33,2344.44,2449.71,2344.44,102.89,4.389
03/23/2020,2237.4,2290.71,2300.73,2191.86,-53.31,-2.327
03/20/2020,2304.92,2431.94,2453.01,2295.56,-127.02,-5.223
03/19/2020,2409.39,2393.48,2466.97,2319.78,15.91,0.665
03/18/2020,2398.1,2436.5,2453.57,2280.52,-38.4,-1.576
03/17/2020,2529.19,2425.66,2553.93,2367.04,103.53,4.268
03/16/2020,2386.13,2508.59,2562.98,2380.94,-122.46,-4.882
03/13/2020,2711.02,2569.99,2711.33,2492.37,141.03,5.488
3/12/2020,2480.64,2630.86,2660.95,2478.86,-150.22,-5.71
3/11/2020,2741.38,2825.6,2825.6,2707.22,-84.22,-2.981
3/10/2020,2882.23,2813.48,2882.59,2734,68.75,2.444
3/9/2020,2746.56,2863.89,2863.89,2734.43,-117.33,-4.097
3/6/2020,2972.37,2954.2,2985.93,2901.54,18.17,0.615
3/5/2020,3023.94,3075.7,3083.04,2999.83,-51.76,-1.683
3/4/2020,3130.12,3045.75,3130.97,3034.38,84.37,2.77
3/3/2020,3003.37,3096.46,3136.72,2976.63,-93.09,-3.006
3/2/2020,3090.23,2974.28,3090.96,2945.19,115.95,3.898
02/28/2020,2954.22,2916.9,2959.72,2855.84,37.32,1.279
02/27/2020,2978.76,3062.54,3097.07,2977.39,-83.78,-2.736
02/26/2020,3116.39,3139.9,3182.51,3108.99,-23.51,-0.749
02/25/2020,3128.21,3238.94,3246.99,3118.77,-110.73,-3.419
02/24/2020,3225.89,3257.61,3259.81,3214.65,-31.72,-0.974
02/21/2020,3337.75,3360.5,3360.76,3328.45,-22.75,-0.677
02/20/2020,3373.23,3380.45,3389.15,3341.02,-7.22,-0.214
02/19/2020,3386.15,3380.39,3393.52,3378.83,5.76,0.17
02/18/2020,3370.29,3369.04,3375.01,3355.61,1.25,0.037
02/14/2020,3380.16,3378.08,3380.69,3366.15,2.08,0.062
02/13/2020,3373.94,3365.9,3385.09,3360.52,8.04,0.239
2/12/2020,3379.45,3370.5,3381.47,3369.72,8.95,0.266
2/11/2020,3357.75,3365.87,3375.63,3352.72,-8.12,-0.241
2/10/2020,3352.09,3318.28,3352.26,3317.77,33.81,1.019
2/7/2020,3327.71,3335.54,3341.42,3322.12,-7.83,-0.235
2/6/2020,3345.78,3344.92,3347.96,3334.39,0.86,0.026
2/5/2020,3334.69,3324.91,3337.58,3313.75,9.78,0.294
2/4/2020,3297.59,3280.61,3306.92,3280.61,16.98,0.518
2/3/2020,3248.92,3235.66,3268.44,3235.66,13.26,0.41
01/31/2020,3225.52,3282.33,3282.33,3214.68,-56.81,-1.731
01/30/2020,3283.66,3256.45,3285.91,3242.8,27.21,0.836
01/29/2020,3273.4,3289.46,3293.47,3271.89,-16.06,-0.488
01/28/2020,3276.24,3255.35,3285.78,3253.22,20.89,0.642
01/27/2020,3243.63,3247.16,3258.85,3234.5,-3.53,-0.109
01/24/2020,3295.47,3333.1,3333.18,3281.53,-37.63,-1.129
01/23/2020,3325.54,3315.77,3326.88,3301.87,9.77,0.295
01/22/2020,3321.75,3330.02,3337.77,3320.04,-8.27,-0.248
01/21/2020,3320.79,3321.03,3329.79,3316.61,-0.24,-0.007
01/17/2020,3329.62,3323.66,3329.88,3318.86,5.96,0.179
01/16/2020,3316.81,3302.97,3317.11,3302.82,13.84,0.419
01/15/2020,3289.29,3282.27,3298.66,3280.69,7.02,0.214
01/14/2020,3283.15,3285.35,3294.25,3277.19,-2.2,-0.067
01/13/2020,3288.13,3271.13,3288.13,3268.43,17,0.52
1/10/2020,3265.35,3281.81,3282.99,3260.86,-16.46,-0.502
1/9/2020,3274.7,3266.03,3275.58,3263.67,8.67,0.265
1/8/2020,3253.05,3238.59,3267.07,3236.67,14.46,0.446
1/7/2020,3237.18,3241.86,3244.91,3232.43,-4.68,-0.144
1/6/2020,3246.28,3217.55,3246.84,3214.64,28.73,0.893
1/3/2020,3234.85,3226.36,3246.15,3222.34,8.49,0.263
1/2/2020,3257.85,3244.67,3258.14,3235.53,13.18,0.406
12/31/2019,3230.78,3215.18,3231.72,3212.03,15.6,0.485
12/30/2019,3221.29,3240.09,3240.92,3216.57,-18.8,-0.58
12/27/2019,3240.02,3247.23,3247.93,3234.37,-7.21,-0.222
12/26/2019,3239.91,3227.2,3240.08,3227.2,12.71,0.394
12/24/2019,3223.38,3225.45,3226.43,3220.51,-2.07,-0.064
12/23/2019,3224.01,3226.05,3227.78,3222.3,-2.04,-0.063
12/20/2019,3221.22,3223.33,3225.65,3216.03,-2.11,-0.065
12/19/2019,3205.37,3192.32,3205.48,3192.32,13.05,0.409
12/18/2019,3191.14,3195.21,3198.48,3191.14,-4.07,-0.127
12/17/2019,3192.52,3195.4,3198.22,3191.03,-2.88,-0.09
12/16/2019,3191.45,3183.63,3197.71,3183.63,7.82,0.246
12/13/2019,3168.8,3166.65,3182.68,3156.51,2.15,0.068
12/12/2019,3168.57,3141.23,3176.28,3138.47,27.34,0.87
12/11/2019,3141.63,3135.75,3143.98,3133.21,5.88,0.188
12/10/2019,3132.52,3135.36,3142.12,3126.09,-2.84,-0.091
12/9/2019,3135.96,3141.86,3148.87,3135.46,-5.9,-0.188
12/6/2019,3145.91,3134.62,3150.6,3134.62,11.29,0.36
12/5/2019,3117.43,3119.21,3119.45,3103.76,-1.78,-0.057
12/4/2019,3112.76,3103.5,3119.38,3102.53,9.26,0.298
12/3/2019,3093.2,3087.41,3094.97,3070.33,5.79,0.188
12/2/2019,3113.87,3143.85,3144.31,3110.78,-29.98,-0.954
11/29/2019,3140.98,3147.18,3150.3,3139.34,-6.2,-0.197
11/27/2019,3153.63,3145.49,3154.26,3143.41,8.14,0.259
11/26/2019,3140.52,3134.85,3142.69,3131,5.67,0.181
11/25/2019,3133.64,3117.44,3133.83,3117.44,16.2,0.52
11/22/2019,3110.29,3111.41,3112.87,3099.26,-1.12,-0.036
11/21/2019,3103.54,3108.49,3110.11,3094.55,-4.95,-0.159
11/20/2019,3108.46,3114.66,3118.97,3091.41,-6.2,-0.199
11/19/2019,3120.18,3127.45,3127.64,3113.47,-7.27,-0.232
11/18/2019,3122.03,3117.91,3124.17,3112.06,4.12,0.132
11/15/2019,3120.46,3107.92,3120.46,3104.6,12.54,0.403
11/14/2019,3096.63,3090.75,3098.2,3083.26,5.88,0.19
11/13/2019,3094.04,3084.18,3098.06,3078.8,9.86,0.32
11/12/2019,3091.84,3089.28,3102.61,3084.73,2.56,0.083
11/11/2019,3087.01,3080.33,3088.33,3075.82,6.68,0.217
11/8/2019,3093.08,3081.25,3093.09,3073.58,11.83,0.384
11/7/2019,3085.18,3087.02,3097.77,3080.23,-1.84,-0.06
11/6/2019,3076.78,3075.1,3078.34,3065.89,1.68,0.055
11/5/2019,3074.62,3080.8,3083.95,3072.15,-6.18,-0.201
11/4/2019,3078.27,3078.96,3085.2,3074.87,-0.69,-0.022
11/1/2019,3066.91,3050.72,3066.95,3050.72,16.19,0.531
10/31/2019,3037.56,3046.9,3046.9,3023.19,-9.34,-0.307
10/30/2019,3046.77,3039.74,3050.1,3025.96,7.03,0.231
10/29/2019,3036.89,3035.39,3047.87,3034.81,1.5,0.049
10/28/2019,3039.42,3032.12,3044.08,3032.12,7.3,0.241
10/25/2019,3022.55,3003.32,3027.39,3001.94,19.23,0.64
10/24/2019,3010.29,3014.78,3016.07,3000.42,-4.49,-0.149
10/23/2019,3004.52,2994.01,3004.78,2991.21,10.51,0.351
10/22/2019,2995.99,3010.73,3014.57,2995.04,-14.74,-0.49
10/21/2019,3006.72,2996.48,3007.33,2995.35,10.24,0.342
10/18/2019,2986.2,2996.84,3000,2976.31,-10.64,-0.355
10/17/2019,2997.95,3000.77,3008.29,2991.79,-2.82,-0.094
10/16/2019,2989.69,2989.68,2997.54,2985.2,0.01,0
10/15/2019,2995.68,2973.61,3003.28,2973.61,22.07,0.742
10/14/2019,2966.15,2965.81,2972.84,2962.94,0.34,0.011
10/11/2019,2970.27,2963.07,2993.28,2963.07,7.2,0.243
10/10/2019,2938.13,2918.55,2948.46,2917.12,19.58,0.671
10/9/2019,2919.4,2911.1,2929.32,2907.41,8.3,0.285
10/8/2019,2893.06,2920.4,2925.47,2892.66,-27.34,-0.936
10/7/2019,2938.79,2944.23,2959.75,2935.68,-5.44,-0.185
10/4/2019,2952.01,2918.56,2953.74,2918.56,33.45,1.146
10/3/2019,2910.63,2885.38,2911.13,2855.94,25.25,0.875
10/2/2019,2887.61,2924.78,2924.78,2874.93,-37.17,-1.271
10/1/2019,2940.25,2983.69,2992.53,2938.7,-43.44,-1.456
09/30/2019,2976.74,2967.07,2983.85,2967.07,9.67,0.326
09/27/2019,2961.79,2985.47,2987.31,2945.53,-23.68,-0.793
09/26/2019,2977.62,2985.73,2987.28,2963.71,-8.11,-0.272
09/25/2019,2984.87,2968.35,2989.82,2952.86,16.52,0.557
09/24/2019,2966.6,3002.43,3007.98,2957.73,-35.83,-1.193
09/23/2019,2991.78,2983.5,2999.15,2982.23,8.28,0.278
09/20/2019,2992.07,3008.42,3016.37,2984.68,-16.35,-0.543
09/19/2019,3006.79,3010.36,3021.99,3003.16,-3.57,-0.119
09/18/2019,3006.73,3001.5,3007.83,2978.57,5.23,0.174
09/17/2019,3005.7,2995.67,3006.21,2993.73,10.03,0.335
09/16/2019,2997.96,2996.41,3002.19,2990.67,1.55,0.052
09/13/2019,3007.39,3012.21,3017.33,3002.9,-4.82,-0.16
9/12/2019,3009.57,3009.08,3020.74,3000.92,0.49,0.016
9/11/2019,3000.93,2981.41,3000.93,2975.31,19.52,0.655
9/10/2019,2979.39,2971.01,2979.39,2957.01,8.38,0.282
9/9/2019,2978.43,2988.43,2989.43,2969.39,-10,-0.335
9/6/2019,2978.71,2980.33,2985.03,2972.51,-1.62,-0.054
9/5/2019,2976,2960.6,2985.86,2960.6,15.4,0.52
9/4/2019,2937.78,2924.67,2938.84,2921.86,13.11,0.448
9/3/2019,2906.27,2909.01,2914.39,2891.85,-2.74,-0.094
08/30/2019,2926.46,2937.09,2940.43,2913.32,-10.63,-0.362
08/29/2019,2924.58,2910.37,2930.5,2905.67,14.21,0.488
08/28/2019,2887.94,2861.28,2890.03,2853.05,26.66,0.932
08/27/2019,2869.16,2893.14,2898.79,2860.59,-23.98,-0.829
08/26/2019,2878.38,2866.7,2879.27,2856,11.68,0.407
08/23/2019,2847.11,2911.07,2927.01,2834.97,-63.96,-2.197
08/22/2019,2922.95,2930.94,2939.08,2904.51,-7.99,-0.273
08/21/2019,2924.43,2922.04,2928.73,2917.91,2.39,0.082
08/20/2019,2900.51,2919.01,2923.63,2899.6,-18.5,-0.634
08/19/2019,2923.65,2913.48,2931,2913.48,10.17,0.349
08/16/2019,2888.68,2864.74,2893.63,2864.74,23.94,0.836
08/15/2019,2847.6,2846.2,2856.67,2825.51,1.4,0.049
08/14/2019,2840.6,2894.15,2894.15,2839.64,-53.55,-1.85
08/13/2019,2926.32,2880.72,2943.31,2877.05,45.6,1.583
8/12/2019,2883.09,2907.07,2907.58,2873.14,-23.98,-0.825
8/9/2019,2918.65,2930.51,2935.75,2900.15,-11.86,-0.405
8/8/2019,2938.09,2896.21,2938.72,2894.47,41.88,1.446
8/7/2019,2883.98,2858.65,2892.17,2825.71,25.33,0.886
8/6/2019,2881.77,2861.18,2884.4,2847.42,20.59,0.72
8/5/2019,2844.74,2898.07,2898.07,2822.12,-53.33,-1.84
8/2/2019,2932.05,2943.9,2945.5,2914.11,-11.85,-0.403
8/1/2019,2953.56,2980.32,3013.59,2945.23,-26.76,-0.898
07/31/2019,2980.38,3016.22,3017.4,2958.08,-35.84,-1.188
07/30/2019,3013.18,3007.66,3017.19,3000.94,5.52,0.184
07/29/2019,3020.97,3024.47,3025.61,3014.3,-3.5,-0.116
07/26/2019,3025.86,3013.25,3027.98,3012.59,12.61,0.418
07/25/2019,3003.67,3016.26,3016.31,2997.24,-12.59,-0.417
07/24/2019,3019.56,2998.77,3019.59,2996.82,20.79,0.693
07/23/2019,3005.47,2994.74,3005.9,2988.56,10.73,0.358
07/22/2019,2985.03,2981.93,2990.71,2976.65,3.1,0.104
07/19/2019,2976.61,3004.26,3006.02,2975.86,-27.65,-0.92
07/18/2019,2995.11,2978.87,2998.28,2973.09,16.24,0.545
07/17/2019,2984.42,3005.1,3005.26,2984.25,-20.68,-0.688
07/16/2019,3004.04,3012.13,3015.02,3001.15,-8.09,-0.269
07/15/2019,3014.3,3017.8,3017.8,3008.77,-3.5,-0.116
7/12/2019,3013.77,3003.36,3013.92,3001.87,10.41,0.347
7/11/2019,2999.91,2999.62,3002.33,2988.8,0.29,0.01
7/10/2019,2993.07,2989.3,3002.98,2984.62,3.77,0.126
7/9/2019,2979.63,2965.52,2981.9,2963.44,14.11,0.476
7/8/2019,2975.95,2979.77,2980.76,2970.09,-3.82,-0.128
7/5/2019,2990.41,2984.25,2994.03,2967.97,6.16,0.206
7/3/2019,2995.82,2978.08,2995.84,2977.96,17.74,0.596
7/2/2019,2973.01,2964.66,2973.21,2955.92,8.35,0.282
7/1/2019,2964.33,2971.41,2977.93,2952.22,-7.08,-0.238
06/28/2019,2941.76,2932.94,2943.98,2929.05,8.82,0.301
06/27/2019,2924.92,2919.66,2929.3,2918.57,5.26,0.18
06/26/2019,2913.78,2926.07,2932.59,2912.99,-12.29,-0.42
06/25/2019,2917.38,2945.78,2946.52,2916.01,-28.4,-0.964
06/24/2019,2945.35,2951.42,2954.92,2944.05,-6.07,-0.206
06/21/2019,2950.46,2952.71,2964.15,2946.87,-2.25,-0.076
06/20/2019,2954.18,2949.6,2958.06,2931.5,4.58,0.155
06/19/2019,2926.46,2920.55,2931.74,2911.43,5.91,0.202
06/18/2019,2917.75,2906.71,2930.79,2905.44,11.04,0.38
06/17/2019,2889.67,2889.75,2897.27,2887.3,-0.08,-0.003
06/14/2019,2886.98,2886.82,2894.45,2879.62,0.16,0.006
06/13/2019,2891.64,2886.24,2895.24,2881.99,5.4,0.187
6/12/2019,2879.84,2882.73,2888.57,2874.68,-2.89,-0.1
6/11/2019,2885.72,2903.27,2910.61,2878.53,-17.55,-0.604
6/10/2019,2886.73,2885.83,2904.77,2885.51,0.9,0.031
6/7/2019,2873.34,2852.87,2884.97,2852.87,20.47,0.718
6/6/2019,2843.49,2828.51,2852.1,2822.45,14.98,0.53
6/5/2019,2826.15,2818.09,2827.28,2800.92,8.06,0.286
6/4/2019,2803.27,2762.64,2804.49,2762.64,40.63,1.471
6/3/2019,2744.45,2751.53,2763.07,2728.81,-7.08,-0.257
